// Reference=MNI
// arnoldussen2006nc
// Subjects=11
13.807	-46.707	33.481
53.986	-38.108	50.253
-41.695	18.753	27.514
53.661	-4.812	-6.399
-24.658	-78.872	-6.092
34.924	-87.221	-2.396
4.227	-31.767	44.494
64.289	-37.614	14.407
-37.452	-59.209	-8.040
-44.843	-11.993	-5.112
37.666	-61.768	-10.695
18.242	-65.559	32.892

// backes2002
// Subjects=8
-43.940	19.247	-14.099
-39.564	37.905	6.590
-47.845	7.673	29.294
39.764	12.428	27.889
-0.686	16.013	50.357
36.005	-65.733	63.483
-39.190	-98.814	0.208
22.863	-99.872	8.506

// bauer2017
// Subjects=14
39.000	-64.000	-26.000
-6.000	8.000	64.000
-33.000	-67.000	46.000
-21.000	-31.000	-2.000
-6.000	-28.000	28.000
-9.000	47.000	-23.000
33.000	26.000	1.000
-9.000	-13.000	13.000
51.000	-58.000	46.000
33.000	26.000	34.000
66.000	-40.000	1.000
24.000	-25.000	-5.000

// booth2001
// Subjects=5
-40.447	15.663	21.848
-50.047	-36.949	2.951
-17.936	-92.226	-12.855
39.671	-79.706	-21.258
-43.874	-55.855	-35.681
65.387	-29.399	7.684
-56.732	35.974	-3.087
-62.979	-21.678	-4.872
-43.886	-52.683	-35.947

// booth2003
// Subjects=15
-27.000	-84.000	-15.000
54.000	-66.000	0.000
-51.000	-21.000	-6.000
60.000	-6.000	-6.000

// booth2007
// Subjects=13
-42.000	33.000	-15.000
-60.000	-15.000	9.000
57.000	-15.000	6.000
-54.000	30.000	12.000
-42.000	-63.000	-18.000
36.000	-60.000	-18.000
-3.000	12.000	60.000
30.000	33.000	-12.000
-12.000	-12.000	12.000
-42.000	-57.000	9.000
-36.000	27.000	12.000
-51.000	-54.000	51.000
-48.000	3.000	-18.000
-48.000	12.000	15.000
-39.000	-27.000	42.000

// cao2008
// Subjects=13
-39.000	24.000	24.000
-39.000	-66.000	-18.000
33.000	-84.000	-12.000
-57.000	-39.000	6.000
24.000	-99.000	0.000
-6.000	21.000	54.000
-36.000	-6.000	-33.000
21.000	-69.000	6.000
36.000	27.000	-6.000

// chou2006a
// Subjects=35
-53.102	9.641	41.457
36.243	25.614	-7.747
-5.069	29.134	41.501
-40.587	-38.519	-18.214
4.656	-70.746	15.194
-21.256	-29.717	-2.447
-34.350	31.108	-12.973
36.206	28.529	-11.337
-5.046	22.789	42.033
-53.209	-41.998	6.757
17.479	-70.669	15.040
-22.871	-40.793	60.952
46.462	0.061	60.075
-56.369	-17.384	22.572
58.163	-3.726	51.337
-24.457	-26.392	-0.458
10.692	-18.578	-12.669
-30.376	-64.157	48.500
-30.601	23.578	54.527
-4.955	-33.395	31.131

// chou2006b
// Subjects=26
-56.418	-38.759	7.637
58.772	-11.775	-11.562
-37.503	28.345	-7.129
39.400	31.721	-11.641
-5.033	26.218	45.091
24.915	-65.594	11.184
-22.112	-70.362	8.778
-55.362	-37.781	6.428
60.909	-11.762	-11.587
36.255	22.442	-7.481
24.932	-65.423	13.400
-4.014	25.711	38.430
-28.815	-36.076	-15.209
-36.733	-60.338	57.174
40.165	-60.306	50.712
-4.778	-57.916	44.337
-30.642	23.150	48.988
33.450	29.878	47.687

// chou2009
// Subjects=33
-42.000	26.000	0.000
-48.000	21.000	12.000
-45.000	21.000	24.000
-6.000	24.000	42.000
-12.000	6.000	9.000
-63.000	-48.000	0.000
36.000	18.000	-3.000
-42.000	24.000	0.000
-48.000	24.000	10.000
-48.000	21.000	27.000
-3.000	9.000	63.000
-57.000	-48.000	3.000
33.000	21.000	0.000
-50.000	21.000	10.000
-48.000	24.000	-3.000
-9.000	9.000	9.000
-9.000	6.000	72.000
-60.000	-42.000	-3.000
-42.000	-3.000	54.000
-42.000	-66.000	36.000

// chou2019
// Subjects=16
-51.000	-61.000	31.000
-60.000	-64.000	19.000
3.000	38.000	34.000
-3.000	35.000	28.000
0.000	29.000	43.000

// krishnan2021
// Subjects=67
-6.000	28.000	30.000
12.000	28.000	36.000
38.000	22.000	-6.000
-4.000	18.000	48.000
-32.000	24.000	-4.000
-50.000	-6.000	24.000
-48.000	-12.000	36.000
58.000	-2.000	20.000
48.000	-6.000	32.000
30.000	-4.000	-36.000
14.000	-18.000	0.000
12.000	-24.000	-12.000
-12.000	-26.000	-12.000
42.000	-22.000	10.000
54.000	-28.000	4.000
-56.000	-42.000	10.000
32.000	-64.000	-50.000
20.000	-76.000	-42.000
40.000	-74.000	-12.000
-34.000	-88.000	-10.000
-32.000	-90.000	-4.000
32.000	-92.000	-4.000

// lee2011aud
// Subjects=23
-48.000	30.000	-3.000
-48.000	21.000	9.000
-9.000	42.000	45.000
-63.000	-24.000	0.000
-3.000	30.000	-15.000
-9.000	0.000	27.000
-15.000	0.000	-3.000
30.000	9.000	-18.000
-48.000	27.000	0.000
-51.000	24.000	18.000
-9.000	48.000	45.000
18.000	-39.000	27.000
-6.000	39.000	21.000
-12.000	6.000	0.000
-63.000	-48.000	-6.000
-18.000	45.000	42.000
-48.000	39.000	3.000
6.000	-66.000	57.000
60.000	-57.000	-6.000
-36.000	-78.000	33.000
-51.000	-72.000	21.000

// lee2011vis
// Subjects=23
-42.000	27.000	0.000
-42.000	18.000	9.000
-6.000	9.000	63.000
-12.000	6.000	0.000
36.000	18.000	-3.000
-63.000	-48.000	0.000
-18.000	-48.000	-3.000
-42.000	27.000	0.000
-48.000	24.000	15.000
-48.000	18.000	27.000
-3.000	6.000	63.000
-6.000	36.000	48.000
-54.000	27.000	-3.000
-54.000	24.000	12.000
-12.000	9.000	9.000
-63.000	-36.000	-6.000

// lee2016
// Subjects=30
-48.000	26.000	-2.000
-48.000	23.000	10.000
-57.000	-43.000	4.000
-57.000	-47.000	25.000
30.000	23.000	1.000
-15.000	-4.000	13.000

// liebig2017
// Subjects=41
26.000	-96.000	-4.000
38.000	-92.000	-6.000
-27.000	-98.000	-8.000
-33.000	-90.000	-8.000
-42.000	-52.000	-18.000
-51.000	-38.000	6.000
-30.000	-62.000	42.000
-39.000	6.000	30.000
